%time,field.header.seq,field.header.stamp,field.header.frame_id,field.utc_time,field.latitude,field.longitude,field.depth,field.altitude,field.roll,field.pitch,field.heading,field.fwd_velocity,field.stbd_velocity,field.dwn_velocity,field.fwd_ang_rate,field.stbd_ang_rate,field.dwn_ang_rate,field.sound_velocity,field.temperature,field.position_quality,field.heading_quality,field.velocity_quality,field.error,field.mode,field.heading_valid,field.altitude_valid,field.velocity_valid,field.depth_valid,field.sound_velocity_valid,field.temperature_valid,field.position_valid,field.utc_time_valid
1652282762384342573,5505,1652282762384342573,world,1652282762.297587,51.24577187933028,-2.4231475219130516,12.55,0.0,-2.3649999999999998,5.6925,182.68249999999998,0.0,0.085,-0.148,-1.6609999999999998,2.4749999999999996,6.0169999999999995,1447.95,13.81,1.3063081502914429,0.13,0.013000000000000001,0,1,1,0,1,1,0,1,1,1
1652282762389291349,5506,1652282762389291349,world,1652282762.317585,51.24577187933028,-2.4231475219130516,12.547,0.0,-2.3815,5.714499999999999,182.80349999999999,-0.001,0.08700000000000001,-0.14100000000000001,-1.7599999999999998,0.7699999999999999,6.05,1447.95,13.81,1.3063081502914429,0.13,0.013000000000000001,0,1,1,0,1,1,0,1,1,1
1652282762394315502,5507,1652282762394315502,world,1652282762.3375869,51.24577187933028,-2.4231476057320833,12.544,0.0,-2.4145,5.731,182.92999999999998,-0.001,0.08700000000000001,-0.138,-2.2769999999999997,0.737,6.226,1447.95,13.81,1.3063081502914429,0.13,0.013000000000000001,0,1,1,0,1,1,0,1,1,1
1652282762399295331,5508,1652282762399295331,world,1652282762.357585,51.24577187933028,-2.4231476057320833,12.542,0.0,-2.431,5.7695,183.051,-0.001,0.08600000000000001,-0.137,-1.639,1.672,6.247999999999999,1447.95,13.81,1.3063081502914429,0.13,0.013000000000000001,0,1,1,0,1,1,0,1,1,1
1652282762424297242,5509,1652282762424297242,world,1652282762.3775868,51.24577187933028,-2.4231476057320833,12.539,0.0,-2.464,5.802499999999999,183.17749999999998,-0.002,0.08700000000000001,-0.133,-1.9689999999999999,1.2429999999999999,6.391,1447.95,13.81,1.3063081502914429,0.13,0.013000000000000001,0,1,1,0,1,1,0,1,1,1
1652282762429294705,5510,1652282762429294705,world,1652282762.397585,51.24577187933028,-2.423147689551115,12.536,0.0,-2.4749999999999996,5.8245,183.304,-0.002,0.085,-0.127,-0.814,0.473,6.236999999999999,1447.95,13.81,1.3063081502914429,0.13,0.013000000000000001,0,1,1,0,1,1,0,1,1,1
1652282762469294369,5511,1652282762469294369,world,1652282762.417587,51.24577187933028,-2.423147689551115,12.534,0.0,-2.4915,5.8355,183.4305,-0.002,0.08600000000000001,-0.126,-1.914,0.528,6.38,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762474286141,5512,1652282762474286141,world,1652282762.4375858,51.24577192123979,-2.423147689551115,12.531,0.0,-2.508,5.8575,183.557,-0.002,0.084,-0.125,-1.001,1.1989999999999998,6.335999999999999,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762479292835,5513,1652282762479292835,world,1652282762.457587,51.24577192123979,-2.423147689551115,12.528,0.59,-2.5189999999999997,5.885,183.68349999999998,-0.002,0.085,-0.122,-1.254,0.836,6.391,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,1,1,1,0,1,1,1
1652282762489295681,5514,1652282762489295681,world,1652282762.4775848,51.24577192123979,-2.4231477733701468,12.526,0.6,-2.5355,5.9014999999999995,183.81,-0.002,0.084,-0.11800000000000001,-1.2429999999999999,0.19799999999999998,6.324999999999999,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,1,1,1,0,1,1,1
1652282762509301461,5515,1652282762509301461,world,1652282762.497587,51.24577192123979,-2.4231477733701468,12.524000000000001,0.0,-2.541,5.9125,183.94199999999998,-0.001,0.084,-0.117,-0.968,0.363,6.369,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762529312002,5516,1652282762529312002,world,1652282762.517585,51.24577192123979,-2.4231477733701468,12.521,0.0,-2.552,5.928999999999999,184.0685,-0.001,0.084,-0.117,-0.9349999999999999,0.858,6.391,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762549302687,5517,1652282762549302687,world,1652282762.537587,51.24577192123979,-2.4231478571891785,12.519,0.0,-2.5574999999999997,5.951,184.195,-0.001,0.084,-0.115,-1.056,0.7699999999999999,6.38,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762569300215,5518,1652282762569300215,world,1652282762.557585,51.24577192123979,-2.4231478571891785,12.516,0.0,-2.5574999999999997,5.962,184.3215,-0.002,0.083,-0.112,-0.9129999999999999,0.16499999999999998,6.324999999999999,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762589306344,5519,1652282762589306344,world,1652282762.577587,51.24577192123979,-2.4231478571891785,12.514000000000001,0.61,-2.5629999999999997,5.973,184.44799999999998,-0.002,0.082,-0.11,-0.495,0.187,6.2589999999999995,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,1,1,1,0,1,1,1
1652282762609295174,5520,1652282762609295174,world,1652282762.597585,51.24577192123979,-2.4231478571891785,12.512,0.0,-2.5629999999999997,5.984,184.5745,-0.002,0.081,-0.11,-0.8029999999999999,0.517,6.215,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762629296618,5521,1652282762629296618,world,1652282762.6175869,51.24577192123979,-2.42314794100821,12.51,0.0,-2.5629999999999997,6.0005,184.69549999999998,-0.001,0.079,-0.108,-0.616,0.517,6.039,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762649293265,5522,1652282762649293265,world,1652282762.637585,51.24577192123979,-2.42314794100821,12.507,0.0,-2.5574999999999997,6.0115,184.8165,-0.002,0.078,-0.106,-0.32999999999999996,0.0,5.951,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762669283783,5523,1652282762669283783,world,1652282762.6575868,51.24577192123979,-2.42314794100821,12.505,0.62,-2.552,6.0169999999999995,184.932,-0.002,0.076,-0.10400000000000001,-0.352,-0.022,5.808,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,1,1,1,0,1,1,1
1652282762689285352,5524,1652282762689285352,world,1652282762.677585,51.24577192123979,-2.42314794100821,12.503,0.0,-2.5465,6.028,185.04749999999999,-0.001,0.075,-0.10300000000000001,-0.429,0.297,5.709,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762709282244,5525,1652282762709282244,world,1652282762.697587,51.24577196314931,-2.423148024827242,12.501,0.0,-2.541,6.039,185.16299999999998,-0.001,0.073,-0.10200000000000001,-0.066,0.319,5.5329999999999995,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762729289868,5526,1652282762729289868,world,1652282762.7175848,51.24577196314931,-2.423148024827242,12.499,0.0,-2.53,6.044499999999999,185.273,0.0,0.07100000000000001,-0.1,-0.143,0.0,5.423,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762749281928,5527,1652282762749281928,world,1652282762.737587,51.24577196314931,-2.423148024827242,12.497,0.0,-2.5135,6.05,185.3775,0.0,0.07,-0.098,0.176,-0.077,5.269,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762769276314,5528,1652282762769276314,world,1652282762.757586,51.24577196314931,-2.423148024827242,12.495000000000001,0.63,-2.5025,6.055499999999999,185.482,0.0,0.069,-0.098,0.09899999999999999,-0.033,5.202999999999999,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,1,1,1,0,1,1,1
1652282762789283511,5529,1652282762789283511,world,1652282762.777587,51.24577196314931,-2.423148024827242,12.493,0.0,-2.4915,6.061,185.5865,0.0,0.067,-0.096,0.264,0.033,5.06,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,1,1,1,1
1652282762809283990,5530,1652282762809283990,world,1652282762.797586,51.24577196314931,-2.4231481086462736,12.491,0.0,-2.4695,6.061,185.6855,0.0,0.065,-0.094,0.297,-0.253,4.939,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762839286020,5531,1652282762839286020,world,1652282762.817587,51.24577196314931,-2.4231481086462736,12.489,0.0,-2.453,6.061,185.78449999999998,0.0,0.063,-0.092,0.638,-0.32999999999999996,4.818,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762859285790,5532,1652282762859285790,world,1652282762.837586,51.24577196314931,-2.4231481086462736,12.487,0.0,-2.4255,6.061,185.878,0.0,0.062,-0.092,0.627,-0.088,4.707999999999999,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762869285864,5533,1652282762869285864,world,1652282762.8575869,51.24577196314931,-2.4231481086462736,12.485,0.64,-2.4034999999999997,6.061,185.97699999999998,0.0,0.061,-0.09,0.5389999999999999,-0.132,4.630999999999999,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,1,1,1,0,1,1,1
1652282762889302940,5534,1652282762889302940,world,1652282762.877585,51.24577196314931,-2.4231481086462736,12.483,0.0,-2.376,6.061,186.065,0.0,0.059000000000000004,-0.089,1.111,-0.363,4.465999999999999,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762909302694,5535,1652282762909302694,world,1652282762.8975868,51.24577196314931,-2.4231481924653053,12.482000000000001,0.0,-2.3485,6.055499999999999,186.15849999999998,0.0,0.058,-0.088,0.6709999999999999,-0.45099999999999996,4.433,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762929304257,5536,1652282762929304257,world,1652282762.917585,51.24577196314931,-2.4231481924653053,12.48,0.0,-2.3209999999999997,6.05,186.24099999999999,0.0,0.056,-0.088,1.254,-0.319,4.301,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762949299573,5537,1652282762949299573,world,1652282762.937587,51.24577196314931,-2.4231481924653053,12.478,0.0,-2.2935,6.05,186.32899999999998,0.0,0.055,-0.08700000000000001,0.9239999999999999,-0.286,4.234999999999999,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282762969300250,5538,1652282762969300250,world,1652282762.9575858,51.24577196314931,-2.4231481924653053,12.476,0.65,-2.2605,6.05,186.4115,0.0,0.053,-0.085,1.155,-0.407,4.092,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,1,1,1,0,1,1,1
1652282762989296675,5539,1652282762989296675,world,1652282762.977587,51.245772005058825,-2.4231481924653053,12.474,0.0,-2.222,6.039,186.494,0.0,0.052000000000000005,-0.084,1.4849999999999999,-0.38499999999999995,3.9819999999999998,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763009300099,5540,1652282763009300099,world,1652282762.9975848,51.245772005058825,-2.4231481924653053,12.473,0.0,-2.189,6.0335,186.57649999999998,0.0,0.05,-0.084,1.276,-0.473,3.9269999999999996,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763029314597,5541,1652282763029314597,world,1652282763.017587,51.245772005058825,-2.423148276284337,12.471,0.0,-2.1505,6.028,186.65349999999998,0.0,0.049,-0.083,1.4409999999999998,-0.594,3.839,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763054295274,5542,1652282763054295274,world,1652282763.037586,51.245772005058825,-2.423148276284337,12.469,0.0,-2.112,6.0169999999999995,186.73049999999998,0.0,0.049,-0.081,1.507,-0.968,3.8169999999999997,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763069297192,5543,1652282763069297192,world,1652282763.057587,51.245772005058825,-2.423148276284337,12.468,0.65,-2.0734999999999997,6.0005,186.80749999999998,0.0,0.047,-0.084,1.507,-1.056,3.586,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,1,1,1,0,1,1,1
1652282763089260432,5544,1652282763089260432,world,1652282763.077586,51.245772005058825,-2.423148276284337,12.466000000000001,0.0,-2.0295,6.005999999999999,186.879,0.001,0.046,-0.08600000000000001,1.8039999999999998,0.7809999999999999,3.6079999999999997,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763109298411,5545,1652282763109298411,world,1652282763.0975869,51.245772005058825,-2.423148276284337,12.464,0.0,-1.9965,6.0169999999999995,186.95049999999998,0.0,0.045,-0.08600000000000001,1.5619999999999998,0.5499999999999999,3.542,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763134296038,5546,1652282763134296038,world,1652282763.117586,51.245772005058825,-2.423148276284337,12.463000000000001,0.0,-1.958,6.0115,187.01649999999998,0.0,0.043000000000000003,-0.084,1.5619999999999998,-0.726,3.256,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763149288175,5547,1652282763149288175,world,1652282763.1375868,51.245772005058825,-2.423148276284337,12.461,0.0,-1.9084999999999999,6.0005,187.077,0.0,0.042,-0.084,1.496,-0.5389999999999999,3.135,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763169290996,5548,1652282763169290996,world,1652282763.157585,51.245772005058825,-2.423148276284337,12.459,0.66,-1.8755,6.005999999999999,187.143,0.0,0.042,-0.08700000000000001,1.8699999999999999,0.10999999999999999,3.113,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,1,1,1,0,1,1,1
1652282763189300752,5549,1652282763189300752,world,1652282763.177588,51.245772005058825,-2.4231483601033688,12.457,0.0,-1.837,6.0169999999999995,187.2035,0.0,0.041,-0.08600000000000001,1.3639999999999999,0.484,3.0909999999999997,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763209301449,5550,1652282763209301449,world,1652282763.1975858,51.245772005058825,-2.4231483601033688,12.456,0.0,-1.7874999999999999,6.0169999999999995,187.26399999999998,0.0,0.04,-0.085,2.1999999999999997,-0.154,3.014,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763229301354,5551,1652282763229301354,world,1652282763.217587,51.245772005058825,-2.4231483601033688,12.454,0.0,-1.7434999999999998,6.0115,187.3245,0.0,0.039,-0.085,1.958,-0.352,2.981,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763249293056,5552,1652282763249293056,world,1652282763.237586,51.245772005058825,-2.4231483601033688,12.452,0.0,-1.6995,6.0169999999999995,187.385,0.0,0.037,-0.088,1.7819999999999998,0.605,2.8049999999999997,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763269292569,5553,1652282763269292569,world,1652282763.257587,51.245772005058825,-2.4231483601033688,12.450000000000001,0.66,-1.6609999999999998,6.039,187.44,0.0,0.036000000000000004,-0.088,1.672,0.6489999999999999,2.7279999999999998,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,1,1,1,0,1,1,1
1652282763289295314,5554,1652282763289295314,world,1652282763.277586,51.245772005058825,-2.4231483601033688,12.449,0.0,-1.617,6.044499999999999,187.49499999999998,0.0,0.035,-0.085,2.1229999999999998,0.011,2.5629999999999997,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763359293028,5555,1652282763359293028,world,1652282763.297587,51.2457714183256,-2.4231490306556225,12.453,0.0,-1.573,6.039,187.5445,-0.001,0.034,-0.084,1.6829999999999998,-0.088,2.4859999999999998,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763364285768,5556,1652282763364285768,world,1652282763.317586,51.24577146023512,-2.423149114474654,12.452,0.0,-1.529,6.05,187.594,-0.001,0.033,-0.085,1.936,0.517,2.453,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763369284589,5557,1652282763369284589,world,1652282763.3375869,51.24577146023512,-2.423149114474654,12.450000000000001,0.0,-1.4905,6.061,187.6435,0.0,0.033,-0.084,1.8259999999999998,0.517,2.453,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763419295741,5558,1652282763419295741,world,1652282763.357586,51.24577146023512,-2.423149114474654,12.448,0.0,-1.4409999999999998,6.0665,187.69299999999998,0.0,0.032,-0.081,2.1559999999999997,-0.077,2.3979999999999997,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763424288800,5559,1652282763424288800,world,1652282763.377588,51.24577146023512,-2.423149114474654,12.447000000000001,0.0,-1.397,6.061,187.737,0.0,0.031,-0.08,2.046,-0.39599999999999996,2.376,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763429292331,5560,1652282763429292331,world,1652282763.3975859,51.24577146023512,-2.423149114474654,12.445,0.0,-1.3475,6.055499999999999,187.7865,0.0,0.03,-0.08,2.1559999999999997,0.05499999999999999,2.266,1447.95,13.81,1.2861939668655396,0.13,0.012,0,1,1,0,1,1,0,1,1,1
1652282763439296442,5561,1652282763439296442,world,1652282763.417587,51.24577146023512,-2.423149114474654,12.443,0.0,-1.3034999999999999,6.061,187.8305,0.0,0.029,-0.079,2.002,0.0,2.189,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763464295188,5562,1652282763464295188,world,1652282763.4375858,51.24577146023512,-2.423149114474654,12.442,0.0,-1.2594999999999998,6.055499999999999,187.87449999999998,0.0,0.027,-0.077,2.024,-0.594,2.068,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763469293899,5563,1652282763469293899,world,1652282763.457587,51.24577146023512,-2.423149114474654,12.44,0.68,-1.21,6.039,187.91299999999998,0.0,0.026000000000000002,-0.076,2.2329999999999997,-0.748,1.9909999999999999,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,1,1,1,0,1,1,1
1652282763489299229,5564,1652282763489299229,world,1652282763.477586,51.24577146023512,-2.423149114474654,12.439,0.0,-1.166,6.028,187.957,0.0,0.025,-0.077,2.068,-0.308,1.958,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763509298619,5565,1652282763509298619,world,1652282763.497587,51.24577146023512,-2.423149114474654,12.437,0.0,-1.1164999999999998,6.028,187.9955,0.0,0.024,-0.078,2.101,-0.121,1.892,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763529301189,5566,1652282763529301189,world,1652282763.517586,51.24577146023512,-2.423149114474654,12.436,0.0,-1.0725,6.0225,188.034,0.0,0.023,-0.077,2.2329999999999997,-0.473,1.815,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763549293741,5567,1652282763549293741,world,1652282763.537588,51.24577146023512,-2.423149114474654,12.434000000000001,0.68,-1.023,6.0115,188.06699999999998,0.0,0.021,-0.077,2.2329999999999997,-0.506,1.7049999999999998,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,1,1,1,0,1,1,1
1652282763574332380,5568,1652282763574332380,world,1652282763.557586,51.24577146023512,-2.423149114474654,12.433,0.0,-0.9734999999999999,6.005999999999999,188.1,0.0,0.02,-0.078,2.1559999999999997,-0.187,1.5839999999999999,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763589352540,5569,1652282763589352540,world,1652282763.577587,51.24577146023512,-2.423149114474654,12.431000000000001,0.0,-0.9295,6.005999999999999,188.13299999999998,0.0,0.019,-0.078,2.002,-0.09899999999999999,1.518,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763614297919,5570,1652282763614297919,world,1652282763.597586,51.24577146023512,-2.423149114474654,12.429,0.0,-0.8855,6.0005,188.16049999999998,0.0,0.018000000000000002,-0.077,2.145,-0.374,1.43,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763629362178,5571,1652282763629362178,world,1652282763.6175869,51.24577146023512,-2.423149114474654,12.428,0.0,-0.836,5.9895,188.188,0.0,0.017,-0.076,2.189,-0.583,1.386,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763654294910,5572,1652282763654294910,world,1652282763.6375859,51.24577146023512,-2.423149198293686,12.426,0.0,-0.7919999999999999,5.9784999999999995,188.2155,0.001,0.016,-0.076,2.1999999999999997,-0.363,1.3419999999999999,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763669299289,5573,1652282763669299289,world,1652282763.6575868,51.24577146023512,-2.423149198293686,12.425,0.6900000000000001,-0.748,5.9784999999999995,188.243,0.001,0.015,-0.075,2.167,-0.264,1.2979999999999998,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,1,1,1,0,1,1,1
1652282763689289672,5574,1652282763689289672,world,1652282763.6775858,51.24577146023512,-2.423149198293686,12.423,0.0,-0.6985,5.967499999999999,188.2705,0.001,0.014,-0.074,2.1999999999999997,-0.627,1.21,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763714290255,5575,1652282763714290255,world,1652282763.697587,51.24577146023512,-2.423149198293686,12.422,0.0,-0.6545,5.951,188.2925,0.001,0.012,-0.073,2.167,-0.946,1.067,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763729301101,5576,1652282763729301101,world,1652282763.717586,51.24577146023512,-2.423149198293686,12.42,0.0,-0.605,5.9345,188.31449999999998,0.002,0.011,-0.07100000000000001,2.222,-0.5609999999999999,0.968,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763749296600,5577,1652282763749296600,world,1652282763.737587,51.24577146023512,-2.423149198293686,12.419,0.6900000000000001,-0.5609999999999999,5.9235,188.331,0.001,0.011,-0.068,1.771,-1.0779999999999998,1.012,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,1,1,1,0,1,1,1
1652282763769292551,5578,1652282763769292551,world,1652282763.757586,51.245771502144635,-2.423149198293686,12.418000000000001,0.0,-0.517,5.890499999999999,188.35299999999998,0.002,0.009000000000000001,-0.065,2.739,-1.8699999999999999,0.8909999999999999,1447.95,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763789299898,5579,1652282763789299898,world,1652282763.777587,51.245771502144635,-2.423149198293686,12.416,0.0,-0.46749999999999997,5.851999999999999,188.3695,0.002,0.01,-0.066,1.98,-1.617,0.968,1448.01,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,1,1,1,1
1652282763814289821,5580,1652282763814289821,world,1652282763.797586,51.245771502144635,-2.423149198293686,12.415000000000001,0.0,-0.4235,5.83,188.39149999999998,0.002,0.007,-0.069,2.2439999999999998,-0.825,0.814,1448.01,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763829309004,5581,1652282763829309004,world,1652282763.817587,51.245771502144635,-2.423149198293686,12.414,0.0,-0.374,5.819,188.40249999999997,0.003,0.007,-0.066,2.09,-0.704,0.759,1448.01,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763849293723,5582,1652282763849293723,world,1652282763.837586,51.245771502144635,-2.423149198293686,12.412,0.7000000000000001,-0.33549999999999996,5.786,188.41899999999998,0.002,0.006,-0.061,2.0789999999999997,-2.211,0.737,1448.01,13.81,1.274458408355713,0.13,0.011,0,1,1,1,1,1,0,1,1,1
1652282763869294715,5583,1652282763869294715,world,1652282763.8575869,51.245771502144635,-2.423149198293686,12.411,0.0,-0.286,5.731,188.4355,0.002,0.004,-0.059000000000000004,2.5959999999999996,-2.9699999999999998,0.583,1448.01,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763889303069,5584,1652282763889303069,world,1652282763.877586,51.245771502144635,-2.423149198293686,12.41,0.0,-0.2365,5.686999999999999,188.4465,0.003,0.005,-0.065,1.859,-1.518,0.638,1448.01,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763914298914,5585,1652282763914298914,world,1652282763.8975868,51.245771502144635,-2.423149198293686,12.409,0.0,-0.2035,5.6705,188.45749999999998,0.003,0.003,-0.068,1.914,-0.352,0.583,1448.01,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763934304444,5586,1652282763934304444,world,1652282763.9175858,51.245771502144635,-2.423149198293686,12.407,0.0,-0.1595,5.654,188.46849999999998,0.003,0.002,-0.063,2.178,-1.232,0.43999999999999995,1448.01,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763949295866,5587,1652282763949295866,world,1652282763.937587,51.245771502144635,-2.423149198293686,12.406,0.7000000000000001,-0.121,5.609999999999999,188.4795,0.002,0.001,-0.057,1.7049999999999998,-2.893,0.418,1448.01,13.81,1.274458408355713,0.13,0.011,0,1,1,1,1,1,0,1,1,1
1652282763969292779,5588,1652282763969292779,world,1652282763.9575858,51.245771502144635,-2.423149198293686,12.405000000000001,0.0,-0.0715,5.5495,188.48499999999999,0.002,0.0,-0.056,2.4859999999999998,-2.871,0.319,1448.01,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282763989304588,5589,1652282763989304588,world,1652282763.977588,51.245771502144635,-2.423149198293686,12.404,0.0,-0.0385,5.5055,188.4905,0.003,0.001,-0.056,1.4409999999999998,-1.837,0.43999999999999995,1448.01,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282764014303714,5590,1652282764014303714,world,1652282763.997586,51.245771502144635,-2.423149198293686,12.403,0.0,0.0,5.4615,188.5015,0.003,0.0,-0.052000000000000005,2.068,-2.497,0.407,1448.01,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282764034304433,5591,1652282764034304433,world,1652282764.017587,51.245771502144635,-2.423149198293686,12.402000000000001,0.0,0.0385,5.395499999999999,188.5125,0.002,0.0,-0.048,2.189,-3.839,0.418,1448.01,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
1652282764049295846,5592,1652282764049295846,world,1652282764.037586,51.245771502144635,-2.423149198293686,12.401,0.71,0.08249999999999999,5.318499999999999,188.518,0.002,0.0,-0.048,2.145,-3.674,0.429,1448.01,13.81,1.274458408355713,0.13,0.011,0,1,1,1,1,1,0,1,1,1
1652282764069296422,5593,1652282764069296422,world,1652282764.057587,51.245771502144635,-2.423149198293686,12.4,0.0,0.121,5.258,188.52349999999998,0.002,-0.001,-0.052000000000000005,2.09,-2.53,0.34099999999999997,1448.01,13.81,1.274458408355713,0.13,0.011,0,1,1,0,1,1,0,1,1,1
